Morava Coal Power Plant Serbia ,115,Serbia,Pomoravlje,670833.3333,0.8,536666.6667
Heskett Coal Plant ND USA ,115,United States of America,North Dakota,670833.3333,0.8,536666.6667
Colver Power Project Coal Plant PA USA ,131.1,United States of America,Pennsylvania,764750,0.7,535325
Rudnyi CHP Coal Power Plant Kazakhstan ,131,Kazakhstan,Qostanay,764166.6667,0.7,534916.6667
Worsley Multi-Fuel Cogen Power Plant Australia ,114,Australia,Western Australia,665000,0.8,532000
Barabinsk BTPP Coal Power Plant Russia ,114,Russian Federation,Novosibirsk,665000,0.8,532000
Muskogee Mill Coal Plant OK USA ,114,United States of America,Oklahoma,665000,0.8,532000
Nucla Coal Plant CO USA ,113.8,United States of America,Colorado,663833.3333,0.8,531066.6667
Worsley Coal Cogen Power Plant Australia ,130,Australia,Western Australia,758333.3333,0.7,530833.3333
Sasol Chemical Industry SA ,130,South Africa,Free State,758333.3333,0.7,530833.3333
Grant Town Power Plant Coal Plant WV USA ,95.7,United States of America,West Virginia,558250,0.95,530337.5
International Paper Georgetown Mill Coal Plant SC USA ,95.6,United States of America,South Carolina,557666.6667,0.95,529783.3333
Hodonin Coal CHP Power Plant Czech ,95,Czech Republic,Jihomoravsky,554166.6667,0.95,526458.3333
Jindal Steel and Power Ltd Raigarh Coal Captive Power Plant India ,95,India,Chhattisgarh,554166.6667,0.95,526458.3333
Scrubgrass Generating Coal Plant PA USA ,94.7,United States of America,Pennsylvania,552416.6667,0.95,524795.8333
Columbia Coal Plant MO USA ,94.6,United States of America,Missouri,551833.3333,0.95,524241.6667
Edenderry Thermal Power Plant Ireland ,128,Ireland,Offaly,746666.6667,0.7,522666.6667
Jefferson Smurfit Fernandina Beach Coal Power Plant FL USA ,127.7,United States of America,Florida,744916.6667,0.7,521441.6667
Faridabad Extension Coal Power Station India ,110,India,Haryana,641666.6667,0.8,513333.3333
Pavlodar CHP-2 Power Plant Kazakhstan ,110,Kazakhstan,Pavlodar,641666.6667,0.8,513333.3333
PPLS Coal Power Plant Malaysia ,110,Malaysia,Sarawak,641666.6667,0.8,513333.3333
Cao Ngan Coal Power Plant Vietnam ,110,Viet Nam,Thai Nguyen,641666.6667,0.8,513333.3333
Platte Coal Plant NE USA ,109.8,United States of America,Nebraska,640500,0.8,512400
Rivesville Coal Plant WV USA ,109.7,United States of America,West Virginia,639916.6667,0.8,511933.3333
International Paper Eastover Facility Coal Plant SC USA ,109.6,United States of America,South Carolina,639333.3333,0.8,511466.6667
R Paul Smith Power Station Coal MD USA ,109.5,United States of America,Maryland,638750,0.8,511000
P H Glatfelter Coal Plant PA USA ,109.5,United States of America,Pennsylvania,638750,0.8,511000
Miechowice CHP Coal Power Plant Poland ,125,Poland,slaskie,729166.6667,0.7,510416.6667
Oslomej Coal Power Plant Macedonia ,125,Republic of Macedonia,Oslomej,729166.6667,0.7,510416.6667
Choudwar Coal Power Station India ,108,India,Orissa,630000,0.8,504000
Kuznetskaya CHP Coal Power Plant Russia ,108,Russian Federation,Kemerovo,630000,0.8,504000
ACE Cogeneration Facility Coal Power Plant CA USA ,108,United States of America,California,630000,0.8,504000
Stone Container Florence Mill Coal Plant SC USA ,107.6,United States of America,South Carolina,627666.6667,0.8,502133.3333
Cebu (Salcon) Coal Power Plant Philippines ,106.8,Philippines,Cebu,623000,0.8,498400
Picway Coal Plant OH USA ,106.2,United States of America,Ohio,619500,0.8,495600
Nagda Works Coal Power Station India ,106,India,Madhya Pradesh,618333.3333,0.8,494666.6667
Brandon Coal Power Plant Canada ,105,Canada,Manitoba,612500,0.8,490000
Covington Facility Coal Plant VA USA ,105,United States of America,Virginia,612500,0.8,490000
Escanaba Paper Company Coal Plant MI USA ,103.3,United States of America,Michigan,602583.3333,0.8,482066.6667
Bloemfontein Coal Power Station South Africa ,103,South Africa,Free State,600833.3333,0.8,480666.6667
Rumford Cogeneration Coal Plant ME USA ,102,United States of America,Maine,595000,0.8,476000
Georgia Pacific Cedar Springs Coal Plant GA USA ,101.2,United States of America,Georgia,590333.3333,0.8,472266.6667
Trigen Syracuse Energy Coal Plant NY USA ,101.1,United States of America,New York,589750,0.8,471800
S A Carlson Coal Plant NY USA ,101,United States of America,New York,589166.6667,0.8,471333.3333
Panther Creek Energy Facility Coal Plant PA USA ,94,United States of America,Pennsylvania,548333.3333,0.8,438666.6667
Whitewater Valley Coal Power Plant IN USA ,93.9,United States of America,Indiana,547750,0.8,438200
MW Custom Papers Coal Plant OH USA ,92.8,United States of America,Ohio,541333.3333,0.8,433066.6667
University of Missouri Columbia Coal Plant MO USA ,91.1,United States of America,Missouri,531416.6667,0.8,425133.3333
Covanta Mid-Connecticut Energy Coal Power Plant CT USA ,90,United States of America,Connecticut,525000,0.8,420000
International Paper Prattville Mill Coal Power Plant AL USA ,89.8,United States of America,Alabama,523833.3333,0.8,419066.6667
John B Rich Memorial Power Station Coal Plant PA USA ,88.4,United States of America,Pennsylvania,515666.6667,0.8,412533.3333
University of Illinois Abbott Power Plt Coal Plant IL USA ,88,United States of America,Illinois,513333.3333,0.8,410666.6667
Dalkia Lodz EC-2 CHP Power Plant Poland ,87,Poland,lodzkie,507500,0.8,406000
John Deere Dubuque Coal Power Plant IA USA ,85.2,United States of America,Iowa,497000,0.8,397600
Gumi (Kumi) Coal CHP Station South Korea ,85,Republic of Korea,Gyeongsangbuk-do,495833.3333,0.8,396666.6667
Glow Energy CFB 3 Power Plant Thailand ,85,Thailand,Rayong,495833.3333,0.8,396666.6667
International Paper Augusta Mill Coal Power Plant GA USA ,84.7,United States of America,Georgia,494083.3333,0.8,395266.6667
Sixth Street Coal Power Plant IA USA ,84.7,United States of America,Iowa,494083.3333,0.8,395266.6667
Orrville Coal Plant OH USA ,84.5,United States of America,Ohio,492916.6667,0.8,394333.3333
International Paper Pensacola Coal Power Plant FL USA ,82.8,United States of America,Florida,483000,0.8,386400
SP Newsprint Coal Plant GA USA ,82.1,United States of America,Georgia,478916.6667,0.8,383133.3333
Bedzin CHP Coal Power Plant Poland ,81.5,Poland,slaskie,475416.6667,0.8,380333.3333
R J Reynolds Tobaccoville Utility Plant Coal Plant NC USA ,80.6,United States of America,North Carolina,470166.6667,0.8,376133.3333
Lakeside Coal Plant IL USA ,80.4,United States of America,Illinois,469000,0.8,375200
Escatron Coal Power Plant Spain (Shutdown) ,80,Spain,Aragon,466666.6667,0.8,373333.3333
North Branch Coal Plant WV USA ,80,United States of America,West Virginia,466666.6667,0.8,373333.3333
Georgia Pacific Naheola Mill Coal Plant AL USA ,78.3,United States of America,Alabama,456750,0.8,365400
US DOE Savannah River Site (D Area) Coal Plant SC USA ,78.2,United States of America,South Carolina,456166.6667,0.8,364933.3333
Shiras Coal Plant MI USA ,77.5,United States of America,Michigan,452083.3333,0.8,361666.6667
Bielsko-Biala (EC1) CHP Coal Power Plant Poland ,77,Poland,slaskie,449166.6667,0.8,359333.3333
Whelan Energy Center Coal Plant NE USA ,76.3,United States of America,Nebraska,445083.3333,0.7,311558.3333
CET Bacau CHPP Romania ,74.25,Romania,Bacau,433125,0.7,303187.5
Wyandotte Coal Plant MI USA ,73,United States of America,Michigan,425833.3333,0.7,298083.3333
Weyerhaeuser Pine Hill Operations Coal Power Plant AL USA ,72.9,United States of America,Alabama,425250,0.7,297675
Wisconsin Rapids Pulp Mill Coal Plant WI USA ,72.3,United States of America,Wisconsin,421750,0.7,295225
Charqueadas Coal Power Plant Brazil ,72,Brazil,Rio Grande do Sul,420000,0.7,294000
Altavista Power Station Coal Plant VA USA ,71.1,United States of America,Virginia,414750,0.7,290325
Southampton Power Station Coal Plant VA USA ,71.1,United States of America,Virginia,414750,0.7,290325
S D Warren Westbrook Coal Plant ME USA ,70.9,United States of America,Maine,413583.3333,0.7,289508.3333
Abitibi Consolidated Snowflake Coal Power Plant AZ USA ,70.5,United States of America,Arizona,411250,0.7,287875
Howard Down Coal Plant NJ USA ,70.5,United States of America,New Jersey,411250,0.7,287875
Inland Paperboard Packaging Rome Coal Power Plant GA USA ,70.4,United States of America,Georgia,410666.6667,0.7,287466.6667
Lenzing Thermal Power Plant Austria ,70,Austria,Upper Austria,408333.3333,0.7,285833.3333
TES Filer City Station Coal Plant MI USA ,70,United States of America,Michigan,408333.3333,0.7,285833.3333
Zlin Coal Power Plant Czech Republich ,69,Czech Republic,Moravskoslezsky,402500,0.7,281750
Morgantown Energy Facility Coal Plant WV USA ,68.9,United States of America,West Virginia,401916.6667,0.7,281341.6667
Bay Front Coal Plant WI USA ,68,United States of America,Wisconsin,396666.6667,0.7,277666.6667
Roxboro Coal Plant NC USA ,67.5,United States of America,North Carolina,393750,0.7,275625
Chamois Coal Plant MO USA ,59,United States of America,Missouri,344166.6667,0.8,275333.3333
Chester Operations Coal Plant PA USA ,67,United States of America,Pennsylvania,390833.3333,0.7,273583.3333
Sunnyside Cogen Associates Coal Plant UT USA ,58.1,United States of America,Utah,338916.6667,0.8,271133.3333
Paras Coal Power Station India ,58,India,Maharashtra,338333.3333,0.8,270666.6667
Westmoreland-LG and E Roanoke Valley II Coal Plant NC USA ,57.8,United States of America,North Carolina,337166.6667,0.8,269733.3333
Cameo Coal Power Plant CO USA ,66,United States of America,Colorado,385000,0.7,269500
Ebensburg Power Coal Plant PA USA ,57.6,United States of America,Pennsylvania,336000,0.8,268800
Kline Township Cogen Facility Coal Plant PA USA ,57.5,United States of America,Pennsylvania,335416.6667,0.8,268333.3333
Marshall Coal Plant MO USA ,57.3,United States of America,Missouri,334250,0.8,267400
Grand Lake Coal Generating Station Canada (Shutdown) ,57,Canada,New Brunswick,332500,0.8,266000
Luke Mill Coal Power Plant MD USA ,65,United States of America,Maryland,379166.6667,0.7,265416.6667
J B Sims Coal Plant MI USA ,65,United States of America,Michigan,379166.6667,0.7,265416.6667
WPS Power Niagara Coal Plant NY USA ,56,United States of America,New York,326666.6667,0.8,261333.3333
Archer Daniels Midland Peoria Coal Plant IL USA ,64,United States of America,Illinois,373333.3333,0.7,261333.3333
Black River Generation Coal Plant NY USA ,55.5,United States of America,New York,323750,0.8,259000
Bowater Newsprint Calhoun Operation Coal Plant TN USA ,63.2,United States of America,Tennessee,368666.6667,0.7,258066.6667
Bielsko-Polnoc (EC1) CHP Coal Power Plant Poland ,55,Poland,slaskie,320833.3333,0.8,256666.6667
Argus Cogen Plant Coal Plant CA USA ,55,United States of America,California,320833.3333,0.8,256666.6667
Endicott Station Coal Plant MI USA ,55,United States of America,Michigan,320833.3333,0.8,256666.6667
James De Young Coal Plant MI USA ,62.8,United States of America,Michigan,366333.3333,0.7,256433.3333
Laguna Verde CoalPower Plant Chile ,54.7,Chile,V Region de Valparaiso,319083.3333,0.8,255266.6667
Ramagundam B (RTS-B) Coal Power Station India ,62.5,India,Andhra Pradesh,364583.3333,0.7,255208.3333
Fair Station Coal Power Plant IA USA ,62.5,United States of America,Iowa,364583.3333,0.7,255208.3333
Corn Products Illinois Coal Power Plant IL USA ,54.6,United States of America,Illinois,318500,0.8,254800
Hawaiian Comm and Sugar Puunene Mill Coal Plant HI USA ,62.1,United States of America,Hawaii,362250,0.7,253575
Mt Poso Cogeneration Coal Power Plant CA USA ,62,United States of America,California,361666.6667,0.7,253166.6667
A E Staley Decatur Cogen Coal Power Plant IL USA ,62,United States of America,Illinois,361666.6667,0.7,253166.6667
Port of Stockton District Energy Fac Coal PowerPlant CA USA ,54,United States of America,California,315000,0.8,252000
Biron Mill Coal Plant WI USA ,61.6,United States of America,Wisconsin,359333.3333,0.7,251533.3333
Dover Coal Plant OH USA ,53.6,United States of America,Ohio,312666.6667,0.8,250133.3333
Painesville Coal Plant OH USA ,53.5,United States of America,Ohio,312083.3333,0.8,249666.6667
Logansport Coal Plant IN USA ,61,United States of America,Indiana,355833.3333,0.7,249083.3333
E J Stoneman Station Coal Plant WI USA ,53,United States of America,Wisconsin,309166.6667,0.8,247333.3333
Canton North Carolina Coal Plant NC USA ,52.5,United States of America,North Carolina,306250,0.8,245000
Stockton Cogeneration Coal Power Plant CA USA ,60,United States of America,California,350000,0.7,245000
White Pine Electric Power Coal Plant MI USA ,60,United States of America,Michigan,350000,0.7,245000
Johnsonburg Mill Coal Plant PA USA ,60,United States of America,Pennsylvania,350000,0.7,245000
Randers Coal CHP Power Plant Denmark ,52,Denmark,North Jutland,303333.3333,0.8,242666.6667
Weyerhaeuser Longview WA Coal Plant WA USA ,59.4,United States of America,Washington,346500,0.7,242550
International Paper Louisiana Mill Coal Power Plant LA USA ,59.3,United States of America,Louisiana,345916.6667,0.7,242141.6667
Henderson Coal Plant MS USA ,59,United States of America,Mississippi,344166.6667,0.7,240916.6667
Streeter Station Coal Plant IA USA ,51.5,United States of America,Iowa,300416.6667,0.8,240333.3333
S D Warren Muskegon Coal Plant MI USA ,50.9,United States of America,Michigan,296916.6667,0.8,237533.3333
Lewis and Clark Coal Plant MT USA ,50,United States of America,Montana,291666.6667,0.8,233333.3333
Packaging Corp of America Coal Plant TN USA ,50,United States of America,Tennessee,291666.6667,0.8,233333.3333
Hunlock Power Station Coal Plant PA USA ,49.9,United States of America,Pennsylvania,291083.3333,0.8,232866.6667
Darkhan TES CHP Power Plant Mongolia ,48,Mongolia,Selenge p,280000,0.8,224000
Wheelabrator Frackville Energy Coal Plant PA USA ,48,United States of America,Pennsylvania,280000,0.8,224000
Stone Container Hopewell Mill Coal Plant VA USA ,47.6,United States of America,Virginia,277666.6667,0.8,222133.3333
LaFarge Alpena Coal Plant MI USA ,47.2,United States of America,Michigan,275333.3333,0.8,220266.6667
Pearl Station Coal Plant IL USA ,46,United States of America,Illinois,268333.3333,0.8,214666.6667
Missouri City Coal Plant MO USA ,46,United States of America,Missouri,268333.3333,0.8,214666.6667
Foster Wheeler Mt Carmel Cogen Coal Plant PA USA ,46,United States of America,Pennsylvania,268333.3333,0.8,214666.6667
International Paper Kaukauna Mill Coal Plant WI USA ,44.6,United States of America,Wisconsin,260166.6667,0.8,208133.3333
Kenansville Coal Plant NC USA ,44.1,United States of America,North Carolina,257250,0.8,205800
W N Clark Coal Plant CO USA ,43.7,United States of America,Colorado,254916.6667,0.8,203933.3333
Purdue University Coal Power Plant IN USA ,43.2,United States of America,Indiana,252000,0.8,201600
Peru Coal Plant IN USA ,36.3,United States of America,Indiana,211750,0.95,201162.5
Piney Creek Project Coal Plant PA USA ,36.2,United States of America,Pennsylvania,211166.6667,0.95,200608.3333
WPS Westwood Generation LLC Coal Plant PA USA ,36,United States of America,Pennsylvania,210000,0.95,199500
Hibbing Coal Plant MN USA ,35.9,United States of America,Minnesota,209416.6667,0.95,198945.8333
Georgia-Pacific Corp - Nekoosa Mill Coal Plant WI USA ,35.5,United States of America,Wisconsin,207083.3333,0.95,196729.1667
Trigen Colorado Energy Coal Plant CO USA ,35.4,United States of America,Colorado,206500,0.95,196175
St Marys Coal Plant OH USA ,41.8,United States of America,Ohio,243833.3333,0.8,195066.6667
Gulf States Paper Coal Plant AL USA ,41.5,United States of America,Alabama,242083.3333,0.8,193666.6667
Colstrip Energy LP Coal Plant MT USA ,41.5,United States of America,Montana,242083.3333,0.8,193666.6667
Elizabethtown Power LLC Coal Plant NC USA ,34.7,United States of America,North Carolina,202416.6667,0.95,192295.8333
Lumberton Coal Plant NC USA ,34.7,United States of America,North Carolina,202416.6667,0.95,192295.8333
Osage Coal Power Plant WY USA (Shutdown) ,34.5,United States of America,Wyoming,201250,0.95,191187.5
Escanaba Coal Plant MI USA ,40.9,United States of America,Michigan,238583.3333,0.8,190866.6667
Stone Container Panama City Mill Coal Power Plant FL USA ,34,United States of America,Florida,198333.3333,0.95,188416.6667
Iowa State University Coal Power Plant IA USA ,33.9,United States of America,Iowa,197750,0.95,187862.5
Cargill Corn Milling Division Coal Power Plant IA USA ,40,United States of America,Iowa,233333.3333,0.8,186666.6667
Goodyear Power Plant Coal Plant OH USA ,40,United States of America,Ohio,233333.3333,0.8,186666.6667
Shelby Municipal Light Plant Coal Plant OH USA ,40,United States of America,Ohio,233333.3333,0.8,186666.6667
Alloy Steam Station Coal Plant WV USA ,40,United States of America,West Virginia,233333.3333,0.8,186666.6667
Eielson AFB Central Heat and Power Plant Coal Plant AK USA ,33.5,United States of America,Alaska,195416.6667,0.95,185645.8333
Riverwood International Macon Mill Coal Plant GA USA ,33.4,United States of America,Georgia,194833.3333,0.95,185091.6667
Rapids Energy Center Coal Plant MN USA ,33.4,United States of America,Minnesota,194833.3333,0.95,185091.6667
Rio Bravo Jasmin Coal Power Plant CA USA ,38.2,United States of America,California,222833.3333,0.8,178266.6667
Rio Bravo Poso Coal Power Plant CA USA ,38.2,United States of America,California,222833.3333,0.8,178266.6667
Pella Coal Plant IA USA ,38,United States of America,Iowa,221666.6667,0.8,177333.3333
Austin Northeast Coal Plant MN USA ,31.9,United States of America,Minnesota,186083.3333,0.95,176779.1667
Bowater Coosa Pines Coal Power Plant AL USA ,37.5,United States of America,Alabama,218750,0.8,175000
Kimberly Mill Coal Plant WI USA ,37.3,United States of America,Wisconsin,217583.3333,0.8,174066.6667
Archer Daniels Midland Clinton Coal Power Plant IA USA ,31.4,United States of America,Iowa,183166.6667,0.95,174008.3333
Healy Coal Plant AK USA ,30.8,United States of America,Alaska,179666.6667,0.95,170683.3333
Virginia Coal Plant MN USA ,30.2,United States of America,Minnesota,176166.6667,0.8,140933.3333
Nellore (NTS) Coal Power Station India (Shutdown) ,30,India,Andhra Pradesh,175000,0.8,140000
Kroonstad Coal Power Station South Africa (Shutdown) ,30,South Africa,Free State,175000,0.8,140000
Seaford Delaware Plant Coal Power Plant DE USA ,30,United States of America,Delaware,175000,0.8,140000
Willmar Coal Plant MN USA ,30,United States of America,Minnesota,175000,0.8,140000
Camden Coal Plant SC USA ,30,United States of America,South Carolina,175000,0.8,140000
General Chemical Coal Power Plant WY USA ,30,United States of America,Wyoming,175000,0.8,140000
Cargill Corn Wet Milling Plant Coal Plant TN USA ,29.8,United States of America,Tennessee,173833.3333,0.8,139066.6667
Cinergy Solutions of Narrows Coal Plant VA USA ,29.8,United States of America,Virginia,173833.3333,0.8,139066.6667
International Paper Sartell Mill Coal Plant MN USA ,29.7,United States of America,Minnesota,173250,0.8,138600
Aurora Energy LLC Chena Coal Plant AK USA ,29,United States of America,Alaska,169166.6667,0.8,135333.3333
GM WFG Pontiac Site Power Plant Coal Plant MI USA ,28.9,United States of America,Michigan,168583.3333,0.8,134866.6667
Erdenet TES CHP Power Plant Mongolia ,28.8,Mongolia,Orhon m,168000,0.8,134400
University of Notre Dame Coal Power Plant IN USA ,28.8,United States of America,Indiana,168000,0.8,134400
International Paper Quinnesec Mich Mill Coal Plant MI USA ,28,United States of America,Michigan,163333.3333,0.8,130666.6667
Univ of NC Chapel Hill Cogen Facility Coal Plant NC USA ,28,United States of America,North Carolina,163333.3333,0.8,130666.6667
Anheuser Busch St Louis Coal Plant MO USA ,26.1,United States of America,Missouri,152250,0.8,121800
Smart Papers LLC Coal Plant OH USA ,25.5,United States of America,Ohio,148750,0.8,119000
Rhinelander Mill Coal Plant WI USA ,25.3,United States of America,Wisconsin,147583.3333,0.8,118066.6667
Essar Vishakhapatnam Coal Captive Power Plant India ,25,India,Andhra Pradesh,145833.3333,0.8,116666.6667
Crawfordsville Coal Plant IN USA ,24.9,United States of America,Indiana,145250,0.8,116200
Niagara Mill Coal Plant WI USA ,24.5,United States of America,Wisconsin,142916.6667,0.8,114333.3333
TXI Riverside Cement Power House Coal Power Plant CA USA ,24,United States of America,California,140000,0.8,112000
Radford Army Ammunition Plant Coal Plant VA USA ,24,United States of America,Virginia,140000,0.8,112000
Pepeekeo Power Plant Coal Plant HI USA ,23.8,United States of America,Hawaii,138833.3333,0.8,111066.6667
Mosinee Paper Coal Plant WI USA ,23.4,United States of America,Wisconsin,136500,0.8,109200
John Deere Dubuque Works Coal Plant IA USA ,23,United States of America,Iowa,134166.6667,0.7,93916.66667
University of Iowa Main Power Plant Coal IA USA ,22.7,United States of America,Iowa,132416.6667,0.7,92691.66667
University of Alaska Fairbanks Coal Power Plant AK USA ,22.6,United States of America,Alaska,131833.3333,0.7,92283.33333
Utility Plants Section Coal Power Plant AK USA ,22.5,United States of America,Alaska,131250,0.7,91875
International Paper Roanoke Rapid NC Coal Plant NC USA ,22.5,United States of America,North Carolina,131250,0.7,91875
Neil Simpson I Coal Power Plant WY USA ,21.7,United States of America,Wyoming,126583.3333,0.7,88608.33333
Ulaanbaatar TES-2 CHP Power Plant Mongolia ,21.5,Mongolia,Ulaanbaatar m,125416.6667,0.7,87791.66667
Vanderbilt University Power Plant Coal Plant TN USA ,21.4,United States of America,Tennessee,124833.3333,0.7,87383.33333
Menasha Coal Plant WI USA ,21.1,United States of America,Wisconsin,123083.3333,0.7,86158.33333
WCI Steel Coal Plant OH USA ,20.5,United States of America,Ohio,119583.3333,0.7,83708.33333
Lowland Coal Plant TN USA ,20.3,United States of America,Tennessee,118416.6667,0.7,82891.66667
Barnaul CHP-1 Coal Power Plant Russia ,20.2,Russian Federation,Altay,117833.3333,0.7,82483.33333
Figueira Coal Power Plant Brazil ,20,Brazil,Parana,116666.6667,0.7,81666.66667
St. Jerome (UTSJ) Thermal Power Plant Brazil ,20,Brazil,Rio Grande do Sul,116666.6667,0.7,81666.66667
Bunge Milling Cogen Coal Plant IL USA ,20,United States of America,Illinois,116666.6667,0.7,81666.66667
CC Perry K Coal Plant IN USA ,20,United States of America,Indiana,116666.6667,0.7,81666.66667
Park 500 Philip Morris USA Coal Plant VA USA ,19.1,United States of America,Virginia,111416.6667,0.7,77991.66667
Packaging of America Tomahawk Mill Coal Plant WI USA ,18.7,United States of America,Wisconsin,109083.3333,0.7,76358.33333
Hercules Missouri Chemical Works Coal Plant MO USA ,18.6,United States of America,Missouri,108500,0.7,75950
Tuscola Station Coal Plant IL USA ,18,United States of America,Illinois,105000,0.7,73500
Crisp Plant Coal Plant GA USA ,17.5,United States of America,Georgia,102083.3333,0.7,71458.33333
Stone Container Ontonagon Mill Coal Plant MI USA ,15.6,United States of America,Michigan,91000,0.7,63700
Raton Coal Plant NM USA ,15.5,United States of America,New Mexico,90416.66667,0.7,63291.66667
Unifi Kinston LLC Coal Plant NC USA ,15,United States of America,North Carolina,87500,0.7,61250
Jasper 2 Coal Plant IN USA ,14.5,United States of America,Indiana,84583.33333,0.7,59208.33333
Rittman Paperboard Coal Plant OH USA ,14,United States of America,Ohio,81666.66667,0.7,57166.66667
Amalgamated Sugar LLC Nyssa Coal Plant OR USA ,14,United States of America,Oregon,81666.66667,0.7,57166.66667
American Crystal Sugar Hillsboro Coal Plant ND USA ,13.3,United States of America,North Dakota,77583.33333,0.7,54308.33333
Procter and Gamble Cincinnati Plant Coal Plant OH USA ,12.5,United States of America,Ohio,72916.66667,0.7,51041.66667
Waynesboro Virginia Plant Coal Plant VA USA ,12.4,United States of America,Virginia,72333.33333,0.7,50633.33333
Savannah Sugar Refinery Coal Power Plant GA USA ,11.7,United States of America,Georgia,68250,0.7,47775
Milwaukee County Coal Plant WI USA ,11,United States of America,Wisconsin,64166.66667,0.7,44916.66667
Kielce CHP Power Plant Poland ,10.5,Poland,swietokrzyskie,61250,0.7,42875
Amalgamated Sugar Twin Falls Coal Power Plant ID USA ,10.2,United States of America,Idaho,59500,0.7,41650
John Deere Harvester Works Coal Plant IL USA ,10,United States of America,Illinois,58333.33333,0.7,40833.33333
American Crystal Sugar East Grand Forks Coal Plant MN USA ,10,United States of America,Minnesota,58333.33333,0.7,40833.33333
American Eagle Paper Mills Coal Plant PA USA ,10,United States of America,Pennsylvania,58333.33333,0.7,40833.33333
Amalgamated Sugar LLC Nampa Coal Plant ID USA ,8.7,United States of,Indiana,50750,0.8,40600
AG Processing Inc Coal Plant IA USA ,8.5,United States of America,Iowa,49583.33333,0.8,39666.66667
Univ of Wisc Madison Charter Sreet Plant Coal Plant WI USA ,9.7,United States of America,Wisconsin,56583.33333,0.7,39608.33333
Corn Products Winston Salem Coal Plant NC USA ,8.4,United States of America,North Carolina,49000,0.8,39200
McCracken Power Plant Coal Plant OH USA ,8.1,United States of America,Ohio,47250,0.8,37800
Archer Daniels Midland Des Moines Coal Power Plant IA USA ,7.9,United States of America,Iowa,46083.33333,0.8,36866.66667
Archer Daniels Midland Lincoln Coal Plant NE USA ,7.9,United States of America,Nebraska,46083.33333,0.8,36866.66667
Georgia Pacific Big Island Coal Plant VA USA ,7.9,United States of America,Virginia,46083.33333,0.8,36866.66667
University of Northern Iowa Coal Plant IA USA ,7.5,United States of America,Iowa,43750,0.8,35000
Louisiana Pacific Coal Plant MI USA ,7.5,United States of America,Michigan,43750,0.8,35000
Southern Minnesota Beet Sugar Coal Plant MN USA ,7.5,United States of America,Minnesota,43750,0.8,35000
Cornell University Central Heat Coal Plant NY USA ,7.5,United States of America,New York,43750,0.8,35000
Tate & Lyle Sagamore Cogeneration Coal Plant IN USA ,7.4,United States of America,Indiana,43166.66667,0.8,34533.33333
Southeast Missouri State University Coal Plant MO USA ,7.2,United States of America,Missouri,42000,0.8,33600
American Crystal Sugar Crookston Coal Plant MN USA ,6.5,United States of America,Minnesota,37916.66667,0.8,30333.33333
Neenah Paper Munising Mill Coal Plant MI USA ,6.2,United States of America,Michigan,36166.66667,0.8,28933.33333
Archer Daniels Midland Mankato Coal Plant MN USA ,6.1,United States of America,Minnesota,35583.33333,0.8,28466.66667
American Crystal Sugar Drayton Coal Plant ND USA ,6,United States of America,North Dakota,35000,0.8,28000
Union Carbide South Charleston Coal Plant WV USA ,6,United States of America,West Virginia,35000,0.8,28000
Indian Orchard Plant 1 Coal Plant MA USA ,5.7,United States of America,Massachusetts,33250,0.8,26600
Norton Powerhouse Coal Plant MA USA ,5.6,United States of America,Massachusetts,32666.66667,0.8,26133.33333
American Crystal Sugar Moorhead Coal Plant MN USA ,5,United States of America,Minnesota,29166.66667,0.8,23333.33333
Juniata Locomotive Shop Coal Plant PA USA ,4,United States of America,Pennsylvania,23333.33333,0.8,18666.66667
Old Hickory Plant Coal Plant TN USA ,4,United States of America,Tennessee,23333.33333,0.8,18666.66667
Cargill Salt Coal Plant MI USA ,3.2,United States of America,Michigan,18666.66667,0.8,14933.33333
Whiting Mill Coal Plant WI USA ,3.1,United States of America,Wisconsin,18083.33333,0.8,14466.66667
Capitol Heat and Power Coal Plant WI USA ,3,United States of America,Wisconsin,17500,0.8,14000
Erie Coke Coal Plant PA USA ,2.5,United States of America,Pennsylvania,14583.33333,0.8,11666.66667
Sonoco Products Coal Plant PA USA ,2.5,United States of America,Pennsylvania,14583.33333,0.8,11666.66667
Bunge North America East LLC Coal Plant IN USA ,2,United States of America,Indiana,11666.66667,0.8,9333.333333
Walhalla Coal Plant ND USA ,2,United States of America,North Dakota,11666.66667,0.8,9333.333333
Washington State University Coal Plant WA USA ,2,United States of America,Washington,11666.66667,0.8,9333.333333
Brown Williamson Tobacco Coal Plant GA USA ,1.5,United States of America,Georgia,8750,0.8,7000
Morton Salt Rittman Coal Plant OH USA ,1.5,United States of America,Ohio,8750,0.8,7000
Ohio University Facilities Management Coal Plant OH USA ,1,United States of America,Ohio,5833.333333,0.8,4666.666667
Wabamun Coal Power Plant Canada (Shutdown) ,,Canada,Alberta,0,0.8,0
Lakeview Coal Power Plant Canada (Shutdown) ,,Canada,Ontario,0,0.8,0
Lambton Coal Generating Station Canada (Shutdown) ,,Canada,Ontario,0,0.8,0
Nanticoke Coal Generating Station Canada (Mothballed) ,,Canada,Ontario,0,0.8,0
Thunder Bay Coal Generating Station Canada (Shutdown) ,,Canada,Ontario,0,0.8,0
Courrieres Coal Power Plant France (Shutdown) ,,France,Pas-de-Calais,0,0.8,0
Bokaro A Coal Power Station India (shutdown) ,,India,Jharkhand,0,0.8,0
